id,delFlag,deletedOn,version,bankName,branchName,sortCode
4069,N,,0,UNIONBANKOFNIGERIAPLC,AJALLI,32020524
4070,N,,0,UNIONBANKOFNIGERIAPLC,AJAOKUTA,32280513
4071,N,,0,UNIONBANKOFNIGERIAPLC,AJOSEADEOGUN(U),32154610
4072,N,,0,UNIONBANKOFNIGERIAPLC,AKAMKPA,32070545
4073,N,,0,UNIONBANKOFNIGERIAPLC,AKINMOORIN,32190577
4074,N,,0,UNIONBANKOFNIGERIAPLC,AKPAKPAVA,32041231
4075,N,,0,UNIONBANKOFNIGERIAPLC,AKUREMAIN,32180600
4076,N,,0,UNIONBANKOFNIGERIAPLC,AKUREMARKET,32180655
4077,N,,0,UNIONBANKOFNIGERIAPLC,AKURE(U),32180613
4078,N,,0,UNIONBANKOFNIGERIAPLC,ALABAINT.MARKET,32157617
4079,N,,0,UNIONBANKOFNIGERIAPLC,ALABA(U),32157620
4080,N,,0,UNIONBANKOFNIGERIAPLC,ALAGBONBRANCH,32154128
4081,N,,0,UNIONBANKOFNIGERIAPLC,ALAKORO(B),32154775
4082,N,,0,UNIONBANKOFNIGERIAPLC,ALIADE,32050662
4083,N,,0,UNIONBANKOFNIGERIAPLC,ALLENAVENUE,32154131
4084,N,,0,UNIONBANKOFNIGERIAPLC,AMUWO-ODOFIN,32154160
4085,N,,0,UNIONBANKOFNIGERIAPLC,ANARATOWNIMOSTATE,32100156
4086,N,,0,UNIONBANKOFNIGERIAPLC,APAPABRANCH,32150708
4087,N,,0,UNIONBANKOFNIGERIAPLC,ARAYA,32240715
4088,N,,0,UNIONBANKOFNIGERIAPLC,ARIARIA,32230741
4089,N,,0,UNIONBANKOFNIGERIAPLC,ARIARIA(U),33230782
4090,N,,0,UNIONBANKOFNIGERIAPLC,AROCHUKWU,32237540
4091,N,,0,UNIONBANKOFNIGERIAPLC,ASABA,32240809
4092,N,,0,UNIONBANKOFNIGERIAPLC,ASABA-UTB,32240812
4093,N,,0,UNIONBANKOFNIGERIAPLC,AUCHI,32040892
4094,N,,0,UNIONBANKOFNIGERIAPLC,AWE,32360925
4095,N,,0,UNIONBANKOFNIGERIAPLC,AWKA,32020951
4096,N,,0,UNIONBANKOFNIGERIAPLC,AWOLOWOROADBRANCH,32154102
4097,N,,0,UNIONBANKOFNIGERIAPLC,BACITA,32140967
4098,N,,0,UNIONBANKOFNIGERIAPLC,BADAGRYBRANCH,32150973
4099,N,,0,UNIONBANKOFNIGERIAPLC,BAGA,32061020
4100,N,,0,UNIONBANKOFNIGERIAPLC,BAGUDO,32270992
4101,N,,0,UNIONBANKOFNIGERIAPLC,BAJOGA,32352124
4102,N,,0,UNIONBANKOFNIGERIAPLC,BALI,32301049
4103,N,,0,UNIONBANKOFNIGERIAPLC,BALOGUNBRANCH,32154157
4104,N,,0,UNIONBANKOFNIGERIAPLC,BAMBAM,32351057
4105,N,,0,UNIONBANKOFNIGERIAPLC,BANKRDKANO,32123955
4106,N,,0,UNIONBANKOFNIGERIAPLC,BANKRDMAKURDI,32305168
4107,N,,0,UNIONBANKOFNIGERIAPLC,BANKROADIBADAN,32192371
4108,N,,0,UNIONBANKOFNIGERIAPLC,BANKSTREETJOS,32203370
4109,N,,0,UNIONBANKOFNIGERIAPLC,BAUCHIMAIN,32031089
4110,N,,0,UNIONBANKOFNIGERIAPLC,BBAPLAZA(B),32154911
4111,N,,0,UNIONBANKOFNIGERIAPLC,BENIN(U),32041244
4112,N,,0,UNIONBANKOFNIGERIAPLC,BIDA,32161292
4113,N,,0,UNIONBANKOFNIGERIAPLC,BIRNINKEBBI,32271386
4114,N,,0,UNIONBANKOFNIGERIAPLC,BODE-SAADU,32141474
4115,N,,0,UNIONBANKOFNIGERIAPLC,BOMPAI(U),32123926
4116,N,,0,UNIONBANKOFNIGERIAPLC,BONNY,32211074
4117,N,,0,UNIONBANKOFNIGERIAPLC,BRIDGEHEAD(U),32025972
4118,N,,0,UNIONBANKOFNIGERIAPLC,BRIGHTSTONITSHA,32025859
4119,N,,0,UNIONBANKOFNIGERIAPLC,BROADSTREETBRANCH,32154364
4120,N,,0,UNIONBANKOFNIGERIAPLC,BROADSTREET(B),32154377
4121,N,,0,UNIONBANKOFNIGERIAPLC,BROAD(U),33154389
4122,N,,0,UNIONBANKOFNIGERIAPLC,BURMA(U),32157028
4123,N,,0,UNIONBANKOFNIGERIAPLC,CALABAR,32071586
4124,N,,0,UNIONBANKOFNIGERIAPLC,CENTRALACCOUNT,32150012
4125,N,,0,UNIONBANKOFNIGERIAPLC,CFTZ,32071599
4126,N,,0,UNIONBANKOFNIGERIAPLC,CHALLAWA,32123900
4127,N,,0,UNIONBANKOFNIGERIAPLC,CHALLENGE,32192339
4128,N,,0,UNIONBANKOFNIGERIAPLC,CONCORDE(B),32106176
4129,N,,0,UNIONBANKOFNIGERIAPLC,CREEKRD,32154575
4130,N,,0,UNIONBANKOFNIGERIAPLC,CTL(B),32211935
4131,N,,0,UNIONBANKOFNIGERIAPLC,DAMATURU,32311709
4132,N,,0,UNIONBANKOFNIGERIAPLC,DAMBAM,32351633
4133,N,,0,UNIONBANKOFNIGERIAPLC,DAWSONROADBENINCITY,32041118
4134,N,,0,UNIONBANKOFNIGERIAPLC,DEBA,32351714
4135,N,,0,UNIONBANKOFNIGERIAPLC,DEIDEI,32081806
4136,N,,0,UNIONBANKOFNIGERIAPLC,DEMSA,32091621
4137,N,,0,UNIONBANKOFNIGERIAPLC,DOEMAK,32201644
4138,N,,0,UNIONBANKOFNIGERIAPLC,DOGUWARGIGINYA,32121614
4139,N,,0,UNIONBANKOFNIGERIAPLC,DONGA,32301670
4140,N,,0,UNIONBANKOFNIGERIAPLC,DONGONDAJI,32271661
4141,N,,0,UNIONBANKOFNIGERIAPLC,DOPEMUBRANCH,32154241
4142,N,,0,UNIONBANKOFNIGERIAPLC,DUTSE,32261697
4143,N,,0,UNIONBANKOFNIGERIAPLC,EBUTEMETA(B),32152667
4144,N,,0,UNIONBANKOFNIGERIAPLC,EBUTE-METTABRANCH,32151684
4145,N,,0,UNIONBANKOFNIGERIAPLC,EFFURUN,32241727
4146,N,,0,UNIONBANKOFNIGERIAPLC,EGBE(U),32154306
4147,N,,0,UNIONBANKOFNIGERIAPLC,EGUME,32281732
4148,N,,0,UNIONBANKOFNIGERIAPLC,EKET,32011766
4149,N,,0,UNIONBANKOFNIGERIAPLC,EKPOMA,32046168
4150,N,,0,UNIONBANKOFNIGERIAPLC,ELEMEPC,32211773
4151,N,,0,UNIONBANKOFNIGERIAPLC,EMENE,32251966
4152,N,,0,UNIONBANKOFNIGERIAPLC,ENUGWU-UKWU,32021950
4153,N,,0,UNIONBANKOFNIGERIAPLC,ERIN-IJESHA,32291971
4154,N,,0,UNIONBANKOFNIGERIAPLC,ETE,32011999
4155,N,,0,UNIONBANKOFNIGERIAPLC,FACTORYROAD,32230107
4156,N,,0,UNIONBANKOFNIGERIAPLC,FACTORYROAD(B),32230110
4157,N,,0,UNIONBANKOFNIGERIAPLC,FALOMOBRANCH,32154186
4158,N,,0,UNIONBANKOFNIGERIAPLC,FALOMO(U),32154380
4159,N,,0,UNIONBANKOFNIGERIAPLC,FAULKSRD(U),32230123
4160,N,,0,UNIONBANKOFNIGERIAPLC,FED.SEC.ABJ.(B),32080412
4161,N,,0,UNIONBANKOFNIGERIAPLC,FEDERALSEC.BRANCH,32154225
4162,N,,0,UNIONBANKOFNIGERIAPLC,FESTAC(B),32154872
4163,N,,0,UNIONBANKOFNIGERIAPLC,FUNTUA,32131989
4164,N,,0,UNIONBANKOFNIGERIAPLC,GAMBORU-NGALA,32065589
4165,N,,0,UNIONBANKOFNIGERIAPLC,GARDENAVENUE,32251788
4166,N,,0,UNIONBANKOFNIGERIAPLC,GARKI(B),32080425
4167,N,,0,UNIONBANKOFNIGERIAPLC,GARKI(U),32080360
4168,N,,0,UNIONBANKOFNIGERIAPLC,GASHUA,32315938
4169,N,,0,UNIONBANKOFNIGERIAPLC,GBOABUJA(U),32080276
4170,N,,0,UNIONBANKOFNIGERIAPLC,GBOKO,32052039
4171,N,,0,UNIONBANKOFNIGERIAPLC,GBOLOKO,32282045
4172,N,,0,UNIONBANKOFNIGERIAPLC,GINDIRI,32202054
4173,N,,0,UNIONBANKOFNIGERIAPLC,GOMBE,32352085
4174,N,,0,UNIONBANKOFNIGERIAPLC,GUSAU,32222186
4175,N,,0,UNIONBANKOFNIGERIAPLC,GUYUK,32092099
4176,N,,0,UNIONBANKOFNIGERIAPLC,GYADI-GYADI,32123968
4177,N,,0,UNIONBANKOFNIGERIAPLC,GYAWANA,32092251
4178,N,,0,UNIONBANKOFNIGERIAPLC,HADEJIA,32263912
4179,N,,0,UNIONBANKOFNIGERIAPLC,HARDAWA,32032279
4180,N,,0,UNIONBANKOFNIGERIAPLC,HEADOFFICEANNEXABUJA,32080474
4181,N,,0,UNIONBANKOFNIGERIAPLC,HOTORO(B),32123780
4182,N,,0,UNIONBANKOFNIGERIAPLC,I.B.D,32154869
4183,N,,0,UNIONBANKOFNIGERIAPLC,IBADAN(B),32193244
4184,N,,0,UNIONBANKOFNIGERIAPLC,IBADAN(U),32192290
4185,N,,0,UNIONBANKOFNIGERIAPLC,IBI,32302491
4186,N,,0,UNIONBANKOFNIGERIAPLC,IBUSA,32242548
4187,N,,0,UNIONBANKOFNIGERIAPLC,IDAH,32282605
4188,N,,0,UNIONBANKOFNIGERIAPLC,IDANRE,32182624
4189,N,,0,UNIONBANKOFNIGERIAPLC,IDIARABA,32152654
4190,N,,0,UNIONBANKOFNIGERIAPLC,IDIMUAXIS,LAGOS,32154416
4191,N,,0,UNIONBANKOFNIGERIAPLC,IDUMOTA(B),32154681
4192,N,,0,UNIONBANKOFNIGERIAPLC,IDUMOTA(U),32154319
4193,N,,0,UNIONBANKOFNIGERIAPLC,IDUMOTA(U),32154694
4194,N,,0,UNIONBANKOFNIGERIAPLC,IFEWARA,32292705
4195,N,,0,UNIONBANKOFNIGERIAPLC,IGANMUBRANCH,32154199
4196,N,,0,UNIONBANKOFNIGERIAPLC,IGBO-UKWU,32021824
4197,N,,0,UNIONBANKOFNIGERIAPLC,IGEDE-EKITI,32342765
4198,N,,0,UNIONBANKOFNIGERIAPLC,IGUEBEN,32042829
4199,N,,0,UNIONBANKOFNIGERIAPLC,IGUOBAZUWA,32042874
4200,N,,0,UNIONBANKOFNIGERIAPLC,IJEBU-ODE,32172883
4201,N,,0,UNIONBANKOFNIGERIAPLC,IJEBU-ODE(U),32172896
4202,N,,0,UNIONBANKOFNIGERIAPLC,IJESHA-TEDOBRANCH,32154238
4203,N,,0,UNIONBANKOFNIGERIAPLC,IJORABRANCH,32152971
4204,N,,0,UNIONBANKOFNIGERIAPLC,IJUBRANCH,32152997
4205,N,,0,UNIONBANKOFNIGERIAPLC,IKEJABRANCH,32153077
4206,N,,0,UNIONBANKOFNIGERIAPLC,IKEJA(B),32153035
4207,N,,0,UNIONBANKOFNIGERIAPLC,IKEJA(U),32153064
4208,N,,0,UNIONBANKOFNIGERIAPLC,IKIRUN,32293115
4209,N,,0,UNIONBANKOFNIGERIAPLC,IKORODUBRANCH,32153174
4210,N,,0,UNIONBANKOFNIGERIAPLC,IKOT-ABASI,32013159
4211,N,,0,UNIONBANKOFNIGERIAPLC,IKOT-EDIBON,32013081
4212,N,,0,UNIONBANKOFNIGERIAPLC,IKOT-EKPENE,32013094
4213,N,,0,UNIONBANKOFNIGERIAPLC,IKOYI(B),32154115
4214,N,,0,UNIONBANKOFNIGERIAPLC,IKWERE(B),32216558
4215,N,,0,UNIONBANKOFNIGERIAPLC,IKWERRE(U),32210758
4216,N,,0,UNIONBANKOFNIGERIAPLC,ILARO,32173141
4217,N,,0,UNIONBANKOFNIGERIAPLC,ILAWE-EKITI,32343120
4218,N,,0,UNIONBANKOFNIGERIAPLC,ILE-IFE,32292679
4219,N,,0,UNIONBANKOFNIGERIAPLC,ILESA,32293144
4220,N,,0,UNIONBANKOFNIGERIAPLC,ILORINMARKET,32143210
4221,N,,0,UNIONBANKOFNIGERIAPLC,ILORINUNIVERSITY,32143184
4222,N,,0,UNIONBANKOFNIGERIAPLC,ILUPEJUBRANCH,32153297
4223,N,,0,UNIONBANKOFNIGERIAPLC,ILUTITUN,32183270
4224,N,,0,UNIONBANKOFNIGERIAPLC,INSURANCEDEPT.,32150423
4225,N,,0,UNIONBANKOFNIGERIAPLC,IRUEKPEN,32043310
4226,N,,0,UNIONBANKOFNIGERIAPLC,ISA,32223282
4227,N,,0,UNIONBANKOFNIGERIAPLC,ISEYIN,32193325
4228,N,,0,UNIONBANKOFNIGERIAPLC,ISOLOBRANCH,32153352
4229,N,,0,UNIONBANKOFNIGERIAPLC,ITA-OGBOLU,32183380
4230,N,,0,UNIONBANKOFNIGERIAPLC,IWOROAD(U),32192342
4231,N,,0,UNIONBANKOFNIGERIAPLC,IWOPIN,32173264
4232,N,,0,UNIONBANKOFNIGERIAPLC,JADA,32091155
4233,N,,0,UNIONBANKOFNIGERIAPLC,JAJI,32113732
4234,N,,0,UNIONBANKOFNIGERIAPLC,JAKUSKO,32313435
4235,N,,0,UNIONBANKOFNIGERIAPLC,JALINGO,32307483
4236,N,,0,UNIONBANKOFNIGERIAPLC,JEGA,32273504
4237,N,,0,UNIONBANKOFNIGERIAPLC,JENGRE,32203480
4238,N,,0,UNIONBANKOFNIGERIAPLC,JIBIA,32133398
4239,N,,0,UNIONBANKOFNIGERIAPLC,JOSMARKET,32203477
4240,N,,0,UNIONBANKOFNIGERIAPLC,JOS(U),32203493
4241,N,,0,UNIONBANKOFNIGERIAPLC,KADUNASOUTH,32113651
4242,N,,0,UNIONBANKOFNIGERIAPLC,KADUNA(U),32113570
4243,N,,0,UNIONBANKOFNIGERIAPLC,KAKAWABRANCH,32154267
4244,N,,0,UNIONBANKOFNIGERIAPLC,KANO(U),32123939
4245,N,,0,UNIONBANKOFNIGERIAPLC,KARU,32204007
4246,N,,0,UNIONBANKOFNIGERIAPLC,KATSINAMAIN,32134067
4247,N,,0,UNIONBANKOFNIGERIAPLC,KENYATTAMARKET,ENUGU,32252062
4248,N,,0,UNIONBANKOFNIGERIAPLC,KETU,32157578
4249,N,,0,UNIONBANKOFNIGERIAPLC,KWARIMARKET,KANO,32123793
4250,N,,0,UNIONBANKOFNIGERIAPLC,KWAYA-KUSAR,32064072
4251,N,,0,UNIONBANKOFNIGERIAPLC,LADIPO,32154270
4252,N,,0,UNIONBANKOFNIGERIAPLC,LAFIA,32204971
4253,N,,0,UNIONBANKOFNIGERIAPLC,LAFIAGI,32144099
4254,N,,0,UNIONBANKOFNIGERIAPLC,LANGTANG,32204832
4255,N,,0,UNIONBANKOFNIGERIAPLC,LARCARD,32159204
4256,N,,0,UNIONBANKOFNIGERIAPLC,LAWANSONBRANCH,32154283
4257,N,,0,UNIONBANKOFNIGERIAPLC,LEBANON,32192481
4258,N,,0,UNIONBANKOFNIGERIAPLC,LEKKIBRANCH,32154212
4259,N,,0,UNIONBANKOFNIGERIAPLC,LEWISSTREETBRANCH,32154335
4260,N,,0,UNIONBANKOFNIGERIAPLC,LOKOJA,32284959
4261,N,,0,UNIONBANKOFNIGERIAPLC,LOKOJA(U),32284470
4262,N,,0,UNIONBANKOFNIGERIAPLC,MMWAYILORIN,32143168
4263,N,,0,UNIONBANKOFNIGERIAPLC,MMWAYKANO,32123942
4264,N,,0,UNIONBANKOFNIGERIAPLC,MAIDUGURI,32065068
4265,N,,0,UNIONBANKOFNIGERIAPLC,MAIDUGURI(U),32065055
4266,N,,0,UNIONBANKOFNIGERIAPLC,MAITAMA(B),32080399
3361,N,,0,ECOBANKNIGERIAPLC,427_NDABRANCHKADUNA,50110636
3362,N,,0,ECOBANKNIGERIAPLC,436_SULEIJABRANCHNIGERSTATE,50160217
3363,N,,0,ECOBANKNIGERIAPLC,468_BUKURUBRANCHPLATEAUSTATE,50200533
3364,N,,0,ECOBANKNIGERIAPLC,469_OTUKPOBRANCHBENUESTATE,50050929
3365,N,,0,ECOBANKNIGERIAPLC,470_OGIRIOKOHRDBRANCHMAKURDI,50050893
3366,N,,0,ECOBANKNIGERIAPLC,471_GBOKOBRANCHBENUESTATE,50050903
3367,N,,0,ECOBANKNIGERIAPLC,472_KONTAGORABRANCHNIGERSTATE,50160220
3368,N,,0,ECOBANKNIGERIAPLC,490_GIWABRANCHKADUNA,50110649
3369,N,,0,ECOBANKNIGERIAPLC,491_KAWOBRANCHKADUNA,50110652
3370,N,,0,ECOBANKNIGERIAPLC,501_BYEPASS(TUNDUNWADA)BRANCH,50110678
3371,N,,0,ECOBANKNIGERIAPLC,503_KAFANCHANBRANCHKADUNA,50110694
3372,N,,0,ECOBANKNIGERIAPLC,517_DOMABRANCHNASARAWA,50040078
3373,N,,0,ECOBANKNIGERIAPLC,518_BOSSOROADBRANCHMINNA,50160233
3374,N,,0,ECOBANKNIGERIAPLC,556_KASUWABIRCHIBRANCH,50110717
3375,N,,0,ECOBANKNIGERIAPLC,557_BIDABRANCH,50160246
3376,N,,0,ECOBANKNIGERIAPLC,563_NASSARAWATOWNBRANCH,50360127
3377,N,,0,ECOBANKNIGERIAPLC,584_MADALLABRANCH,50160084
3378,N,,0,ECOBANKNIGERIAPLC,11_KANO-BELLOROAD,50120011
3379,N,,0,ECOBANKNIGERIAPLC,70_KANO-FRANCEROAD,50120037
3380,N,,0,ECOBANKNIGERIAPLC,173_KEBBI-AHMADUBELLOWAYBRANCH,50270013
3381,N,,0,ECOBANKNIGERIAPLC,175_SOKOTO-KANOROADBRANCH,50220089
3382,N,,0,ECOBANKNIGERIAPLC,176_JIGAWA-SANIABACHABRANCH,50260036
3383,N,,0,ECOBANKNIGERIAPLC,178_KATSINA-KOFARKAURABRANCH,50130032
3384,N,,0,ECOBANKNIGERIAPLC,185_SOKOTO-DOGONDAJIHOUSE,50220092
3385,N,,0,ECOBANKNIGERIAPLC,190_ZAMFARA-ZARIASOKOTOROAD,50370036
3386,N,,0,ECOBANKNIGERIAPLC,214_KANOBRANCH,50120558
3387,N,,0,ECOBANKNIGERIAPLC,258_HOTOROBRANCH,50120561
3388,N,,0,ECOBANKNIGERIAPLC,259_SOKOTOBRANCH,50220115
3389,N,,0,ECOBANKNIGERIAPLC,267_KATSINABRANCH,50130027
3390,N,,0,ECOBANKNIGERIAPLC,305_KANOROADBRANCHSOKOTO,50220128
3391,N,,0,ECOBANKNIGERIAPLC,308_BIRNINKEBBIBRANCH,50270026
3392,N,,0,ECOBANKNIGERIAPLC,309_GUSAUBRANCH,50371116
3393,N,,0,ECOBANKNIGERIAPLC,311_KAURANAMODABRANCH,50220131
3394,N,,0,ECOBANKNIGERIAPLC,338_DAWANAUMARKETBRANCH,50120587
3395,N,,0,ECOBANKNIGERIAPLC,365_DUTSEBRANCHJIGAWASTATE,50260447
3396,N,,0,ECOBANKNIGERIAPLC,366_IBRAHIMTAIWOBRANCHKANO,50120671
3397,N,,0,ECOBANKNIGERIAPLC,398_KOFARRUWA-KANO,50120590
3398,N,,0,ECOBANKNIGERIAPLC,400_ALIEROBRANCH,50270039
3399,N,,0,ECOBANKNIGERIAPLC,416_ILEILABRANCH,50220144
3400,N,,0,ECOBANKNIGERIAPLC,419_JEGABRANCHKEBBI,50270987
3401,N,,0,ECOBANKNIGERIAPLC,437_ZURUBRANCHKEBBISTATE,50270055
3402,N,,0,ECOBANKNIGERIAPLC,483_HADEJIABRANCHJIGAWA,50261035
3403,N,,0,ECOBANKNIGERIAPLC,484_FRANCEROADBRANCHSABONGARI,50120600
3404,N,,0,ECOBANKNIGERIAPLC,485_YAURIBRANCHKEBBISTATE,50270068
3405,N,,0,ECOBANKNIGERIAPLC,519_ZOOROADBRANCHKANO,50120613
3406,N,,0,ECOBANKNIGERIAPLC,560_KANOCITYBRANCH,50120723
3407,N,,0,ECOBANKNIGERIAPLC,561_ZARIAROADBRANCH,50120639
3408,N,,0,ECOBANKNIGERIAPLC,562_MURTALAMOHAMMMEDBRANCH,50120655
3409,N,,0,ECOBANKNIGERIAPLC,564_TALATAMAFARABRANCH,50220157
3410,N,,0,ECOBANKNIGERIAPLC,565_SOKOTOMARKETBRANCH,50220160
3411,N,,0,ECOBANKNIGERIAPLC,566_ARGUNGUBRANCH,50270071
3412,N,,0,ECOBANKNIGERIAPLC,585_YANKURABRANCH,50120668
3413,N,,0,ECOBANKNIGERIAPLC,40_MAIDUGURI-KASHIMIBRAHIM,50060854
3414,N,,0,ECOBANKNIGERIAPLC,174_BAUCHI-M.M.WAYBRANCH,50030017
3415,N,,0,ECOBANKNIGERIAPLC,177_GOMBE-MARKETROADBRANCH,50350014
3416,N,,0,ECOBANKNIGERIAPLC,191_YOLA-BISHOPSTREET,50040023
3417,N,,0,ECOBANKNIGERIAPLC,236_MAIDUGURIBRANCH,50060870
3418,N,,0,ECOBANKNIGERIAPLC,260_YOLABRANCH,50040049
3419,N,,0,ECOBANKNIGERIAPLC,266_BAUCHIBRANCH,50030130
3420,N,,0,ECOBANKNIGERIAPLC,312_KIRIKASAMAROADBR.MAIDUGURI,50060883
3421,N,,0,ECOBANKNIGERIAPLC,314_GOMBEBRANCH,50350153
3422,N,,0,ECOBANKNIGERIAPLC,317_JALINGOBRANCH,50300310
3423,N,,0,ECOBANKNIGERIAPLC,341_MONDAYMARKETBRANCH,50060896
3424,N,,0,ECOBANKNIGERIAPLC,342_DAMATURUMARKETBRANCH,50310261
3425,N,,0,ECOBANKNIGERIAPLC,435_POTISKUMBRANCHYOBESTATE,50310067
3426,N,,0,ECOBANKNIGERIAPLC,452_UNIVERSITYOFMAIDUGURIBRANCH,50060906
3427,N,,0,ECOBANKNIGERIAPLC,515_NUMANBRANCHADAMAWASTATE,50040052
3428,N,,0,ECOBANKNIGERIAPLC,516_MUBIBRANCHADAMAWASTATE,50040065
3429,N,,0,ECOBANKNIGERIAPLC,559_GASHUABRANCH,50310070
3430,N,,0,ECOBANKNIGERIAPLC,7_PH-TRANSAMADI,50210196
3431,N,,0,ECOBANKNIGERIAPLC,36_PH-MOTHERCAT,50210617
3432,N,,0,ECOBANKNIGERIAPLC,43_PH-ASEIWORLDCENTER,50210950
3433,N,,0,ECOBANKNIGERIAPLC,47_PH-IKWEREROAD,50210497
3434,N,,0,ECOBANKNIGERIAPLC,54_PH-OKPORORD,50210604
3435,N,,0,ECOBANKNIGERIAPLC,57_PH-RSUTCOMPLEX,50210620
3436,N,,0,ECOBANKNIGERIAPLC,58_PH-MILE3,50210594
3437,N,,0,ECOBANKNIGERIAPLC,105_PH-FLEETHOUSE,50210206
3438,N,,0,ECOBANKNIGERIAPLC,135_PH-OYIGBOMBANOBRANCH,50210170
3439,N,,0,ECOBANKNIGERIAPLC,146_PH-IKWERREROAD2,50210183
3440,N,,0,ECOBANKNIGERIAPLC,204_PH-ABAROAD,50210976
3441,N,,0,ECOBANKNIGERIAPLC,216_PORTHARCOURTBRANCH,50210989
3442,N,,0,ECOBANKNIGERIAPLC,284_ABAROAD(PH)BRANCH,50211001
3443,N,,0,ECOBANKNIGERIAPLC,303_TRANS-AMADIBRANCH-P/HARCOURT,50211014
3444,N,,0,ECOBANKNIGERIAPLC,372_OLUOBASANJOBRANCHPH,50211030
3445,N,,0,ECOBANKNIGERIAPLC,395_CIRCULARROAD-PORTHARCOURT,50211043
3446,N,,0,ECOBANKNIGERIAPLC,524_WOJIBRANCHPHC,50211072
3447,N,,0,ECOBANKNIGERIAPLC,526_NNAMDIAZIKIWEROADPHC,50211098
3448,N,,0,ECOBANKNIGERIAPLC,548_COLLEGEOFHEALTHBRANCH,50211108
3449,N,,0,ECOBANKNIGERIAPLC,52_PH-UNIPORT,50210947
3450,N,,0,ECOBANKNIGERIAPLC,55_PH-ELEMEPETROCHEM,50210824
3451,N,,0,ECOBANKNIGERIAPLC,56_PH-PRPC,50210934
3452,N,,0,ECOBANKNIGERIAPLC,72_AHOADA-ABUAROAD,50210756
3453,N,,0,ECOBANKNIGERIAPLC,73_BONNY-MISSIONROAD2,50210426
3454,N,,0,ECOBANKNIGERIAPLC,91_OMOKU-OMOKU,50210895
3455,N,,0,ECOBANKNIGERIAPLC,140_YENAGOA-MBIAMAROAD2,50320031
3456,N,,0,ECOBANKNIGERIAPLC,247_YENEGOABRANCH,50320727
3457,N,,0,ECOBANKNIGERIAPLC,304_YENAGOA2BRANCH,50320743
3458,N,,0,ECOBANKNIGERIAPLC,371_ELEMEBRANCHRIVERSSTATE,50211027
3459,N,,0,ECOBANKNIGERIAPLC,386_BRASSBRANCHYENEGOA,50320808
3460,N,,0,ECOBANKNIGERIAPLC,480_SANIABACHAWAYBRANCHYENEGOA,50320798
3461,N,,0,ECOBANKNIGERIAPLC,522_PPMCELEMEBRANCHPHC,50211056
3462,N,,0,ECOBANKNIGERIAPLC,523_RUMOKOROBRANCHPHC,50211069
3463,N,,0,ECOBANKNIGERIAPLC,525_ELELEBRANCHRIVERSSTATE,50211085
3464,N,,0,ECOBANKNIGERIAPLC,549_RUMUOLABRANCH,PORTHARCOURT,50211111
3465,N,,0,ECOBANKNIGERIAPLC,25_IBADAN-NEWCOURTROAD,50190300
3466,N,,0,ECOBANKNIGERIAPLC,63_IBADAN-LEBANON,50190452
3467,N,,0,ECOBANKNIGERIAPLC,99_ABEOKUTA,50171028
3468,N,,0,ECOBANKNIGERIAPLC,120_IBADAN-IWOROAD,50190038
3469,N,,0,ECOBANKNIGERIAPLC,167_IBADAN-AGODI,50190041
3470,N,,0,ECOBANKNIGERIAPLC,180_OGUN-IDIROKOROAD,50151268
3471,N,,0,ECOBANKNIGERIAPLC,201_IBADAN-OKEBOLA,50190054
3472,N,,0,ECOBANKNIGERIAPLC,208_IBADAN-BODIJAESTATE,50190465
3473,N,,0,ECOBANKNIGERIAPLC,226_CANAANLANDBRANCH,50170100
3474,N,,0,ECOBANKNIGERIAPLC,228_IBADANBRANCH,50191202
3475,N,,0,ECOBANKNIGERIAPLC,237_ABEOKUTABRANCH,50170113
3476,N,,0,ECOBANKNIGERIAPLC,316_GBAGIMARKETIBADAN,50190258
3477,N,,0,ECOBANKNIGERIAPLC,319_AJAYICROWTHERUNIV(OYO),50190180
3478,N,,0,ECOBANKNIGERIAPLC,345_OTTABRANCH,50170061
3479,N,,0,ECOBANKNIGERIAPLC,385_REDEMPTIONCAMPBRANCH,50170074
3480,N,,0,ECOBANKNIGERIAPLC,387_DUGBEBRANCH-IBADAN,50190326
3481,N,,0,ECOBANKNIGERIAPLC,388_CHALLENGEBRANCH-IBADAN,50190274
3482,N,,0,ECOBANKNIGERIAPLC,405_CRAWFORDUNIVERSITYBRANCH,50170126
3483,N,,0,ECOBANKNIGERIAPLC,425_MFMPRAYERBRANCHLAGOS,50170139
3484,N,,0,ECOBANKNIGERIAPLC,475_OWODEEGBADOBRANCHOGUNSTATE,50170168
3485,N,,0,ECOBANKNIGERIAPLC,476_SHAGAMUBRANCHOGUNSTATE,50170090
3486,N,,0,ECOBANKNIGERIAPLC,479_OGBOMOSHOBRANCHOYOSTATE,50190287
3487,N,,0,ECOBANKNIGERIAPLC,529_ISEYINBRANCHOYOSTATE,50190290
3488,N,,0,ECOBANKNIGERIAPLC,530_OJOOBRANCHIBADAN,50190313
3489,N,,0,ECOBANKNIGERIAPLC,545_IJEBUODEBRANCH,50170142
3490,N,,0,ECOBANKNIGERIAPLC,577_OLABISIONABANJOUNIBRANCH,50170155
3491,N,,0,ECOBANKNIGERIAPLC,168_EKITI-ADOEKITI,50340040
3492,N,,0,ECOBANKNIGERIAPLC,179_AKURE-OWOROADBRANCH,50181034
3493,N,,0,ECOBANKNIGERIAPLC,209_OSOGBO,50290035
3494,N,,0,ECOBANKNIGERIAPLC,227_AKUREBRANCH,50181047
